order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0000480,1,PROD_000197,SELL_0115,2021-07-08T13:26:00.000Z,836.62,28.45
ORD_0000481,1,PROD_002954,SELL_0205,2022-02-21T07:50:00.000Z,633.19,64.37
ORD_0000482,1,PROD_000716,SELL_0441,2021-01-12T06:09:00.000Z,1287.07,34.7
ORD_0000483,1,PROD_000285,SELL_0023,2022-09-23T16:26:00.000Z,1705.74,66.81
ORD_0000483,2,PROD_000630,SELL_0295,2022-09-24T16:26:00.000Z,2406.88,64.24
ORD_0000484,1,PROD_002031,SELL_0414,2022-02-13T11:51:00.000Z,1048.99,24.45
ORD_0000484,2,PROD_000073,SELL_0402,2022-02-12T11:51:00.000Z,2011.03,33.85
ORD_0000485,1,PROD_001205,SELL_0429,2023-03-09T10:14:00.000Z,1161.17,73.88
ORD_0000486,1,PROD_002903,SELL_0116,2023-04-19T08:36:00.000Z,965.19,11.56
ORD_0000487,1,PROD_001345,SELL_0048,2022-11-03T14:24:00.000Z,385.2,54.73
ORD_0000487,2,PROD_001668,SELL_0074,2022-11-02T14:24:00.000Z,2193.82,42.8
ORD_0000487,3,PROD_000227,SELL_0494,2022-11-02T14:24:00.000Z,817.86,73.74
ORD_0000487,4,PROD_001624,SELL_0045,2022-11-03T14:24:00.000Z,1646.52,18.9
ORD_0000488,1,PROD_001074,SELL_0171,2021-07-02T16:39:00.000Z,928.99,26.24
ORD_0000489,1,PROD_000042,SELL_0389,2022-11-24T18:10:00.000Z,1981.01,39.79
ORD_0000489,2,PROD_000498,SELL_0334,2022-11-23T18:10:00.000Z,142.12,79.19
ORD_0000490,1,PROD_002732,SELL_0030,2022-10-14T11:25:00.000Z,2087.71,63.83
ORD_0000490,2,PROD_002035,SELL_0226,2022-10-14T11:25:00.000Z,1879.91,25.52
ORD_0000491,1,PROD_002866,SELL_0436,2021-02-12T02:38:00.000Z,2451.28,33.07
ORD_0000492,1,PROD_001678,SELL_0318,2023-04-08T09:00:00.000Z,126.08,10.11
ORD_0000492,2,PROD_001244,SELL_0006,2023-04-09T09:00:00.000Z,2226.16,34.44
ORD_0000492,3,PROD_000642,SELL_0403,2023-04-07T09:00:00.000Z,1069.1,60.59
ORD_0000492,4,PROD_000043,SELL_0351,2023-04-08T09:00:00.000Z,2159.23,5.63
ORD_0000493,1,PROD_001476,SELL_0416,2021-12-04T16:44:00.000Z,2398.13,67.68
ORD_0000494,1,PROD_001519,SELL_0298,2022-06-16T13:54:00.000Z,383.74,73.67
ORD_0000495,1,PROD_000440,SELL_0233,2022-08-10T23:54:00.000Z,79.06,68.88
ORD_0000496,1,PROD_002730,SELL_0255,2022-09-25T09:57:00.000Z,846.84,13.83
ORD_0000496,2,PROD_000267,SELL_0098,2022-09-26T09:57:00.000Z,1484.44,32.65
ORD_0000496,3,PROD_000087,SELL_0238,2022-09-26T09:57:00.000Z,1856.34,30.64
ORD_0000496,4,PROD_001691,SELL_0257,2022-09-25T09:57:00.000Z,1524.82,52.58
ORD_0000497,1,PROD_002339,SELL_0143,2022-02-09T12:05:00.000Z,1406.95,59.57
ORD_0000498,1,PROD_001780,SELL_0306,2022-08-15T22:49:00.000Z,395.4,32.59
ORD_0000498,2,PROD_000391,SELL_0235,2022-08-15T22:49:00.000Z,1539.59,66.45
ORD_0000498,3,PROD_000433,SELL_0286,2022-08-16T22:49:00.000Z,1879.2,43.67
ORD_0000499,1,PROD_000099,SELL_0425,2021-03-09T00:13:00.000Z,2342.89,56.74
ORD_0000500,1,PROD_002168,SELL_0117,2021-09-10T21:11:00.000Z,531.59,54.73
ORD_0000500,2,PROD_001866,SELL_0007,2021-09-12T21:11:00.000Z,2373.81,17.74
ORD_0000500,3,PROD_000663,SELL_0148,2021-09-11T21:11:00.000Z,1071.14,30.25
ORD_0000501,1,PROD_001525,SELL_0034,2022-10-15T13:23:00.000Z,1766.26,62.36
ORD_0000502,1,PROD_001332,SELL_0253,2021-05-13T21:51:00.000Z,2328.16,20.08
ORD_0000503,1,PROD_002077,SELL_0074,2022-11-25T05:27:00.000Z,2321.58,70.62
ORD_0000503,2,PROD_001056,SELL_0305,2022-11-24T05:27:00.000Z,1578.04,33.36
ORD_0000504,1,PROD_001185,SELL_0352,2023-06-16T19:52:00.000Z,1194.29,9.51
ORD_0000504,2,PROD_000151,SELL_0133,2023-06-15T19:52:00.000Z,1584.72,11.89
ORD_0000505,1,PROD_001291,SELL_0167,2021-08-07T10:13:00.000Z,279.3,14.41
ORD_0000505,2,PROD_000088,SELL_0287,2021-08-07T10:13:00.000Z,1101.64,12.85
ORD_0000506,1,PROD_000634,SELL_0196,2021-12-19T20:45:00.000Z,1612.12,53.28
ORD_0000507,1,PROD_002443,SELL_0174,2022-03-11T23:41:00.000Z,633.86,53.53
ORD_0000508,1,PROD_002353,SELL_0320,2022-06-05T09:45:00.000Z,1994.89,77.78
ORD_0000509,1,PROD_001775,SELL_0316,2023-02-24T08:49:00.000Z,2027.72,56.16
ORD_0000509,2,PROD_000439,SELL_0343,2023-02-25T08:49:00.000Z,1792.03,79.06
ORD_0000509,3,PROD_002513,SELL_0254,2023-02-25T08:49:00.000Z,1934.06,71.05
ORD_0000509,4,PROD_001517,SELL_0443,2023-02-25T08:49:00.000Z,212.37,53.89
ORD_0000509,5,PROD_002020,SELL_0320,2023-02-25T08:49:00.000Z,1283.58,67.7
ORD_0000510,1,PROD_001600,SELL_0229,2023-01-26T10:01:00.000Z,2293.28,62.52
ORD_0000510,2,PROD_002284,SELL_0327,2023-01-26T10:01:00.000Z,163.39,74.22
ORD_0000511,1,PROD_001686,SELL_0070,2021-09-26T01:48:00.000Z,691.13,70.22
ORD_0000511,2,PROD_001049,SELL_0223,2021-09-27T01:48:00.000Z,484.74,37.08
ORD_0000511,3,PROD_000529,SELL_0343,2021-09-26T01:48:00.000Z,1600.39,46.7
ORD_0000512,1,PROD_000785,SELL_0323,2022-03-07T22:22:00.000Z,1775.55,65.53
ORD_0000513,1,PROD_001281,SELL_0071,2022-10-24T13:06:00.000Z,664.79,54.59
ORD_0000514,1,PROD_002793,SELL_0235,2022-10-18T14:09:00.000Z,1541.91,51.13
ORD_0000514,2,PROD_000661,SELL_0283,2022-10-20T14:09:00.000Z,1680.7,73.81
ORD_0000514,3,PROD_002782,SELL_0299,2022-10-18T14:09:00.000Z,887.54,59.24
ORD_0000515,1,PROD_001643,SELL_0250,2021-11-21T17:17:00.000Z,607.62,54.19
ORD_0000516,1,PROD_000253,SELL_0484,2023-03-15T08:17:00.000Z,1996.89,12.84
ORD_0000517,1,PROD_001044,SELL_0401,2021-03-05T18:10:00.000Z,1421.61,33.33
ORD_0000517,2,PROD_002286,SELL_0369,2021-03-06T18:10:00.000Z,1282.23,47.93
ORD_0000518,1,PROD_000586,SELL_0029,2022-07-31T15:15:00.000Z,846.83,38.64
ORD_0000519,1,PROD_002864,SELL_0220,2023-02-18T08:40:00.000Z,2182.2,43.69
ORD_0000520,1,PROD_002288,SELL_0083,2021-01-29T10:43:00.000Z,231.66,35.87
ORD_0000521,1,PROD_002817,SELL_0036,2023-01-15T12:52:00.000Z,2347.23,33.93
ORD_0000522,1,PROD_001963,SELL_0149,2021-12-23T23:59:00.000Z,2259.29,64.05
ORD_0000523,1,PROD_000808,SELL_0299,2023-04-12T07:38:00.000Z,1216.17,73.88
ORD_0000524,1,PROD_002833,SELL_0242,2022-08-19T21:22:00.000Z,1092.43,50.95
ORD_0000525,1,PROD_000421,SELL_0248,2022-03-29T16:58:00.000Z,1360.3,36.23
ORD_0000525,2,PROD_002876,SELL_0409,2022-03-29T16:58:00.000Z,1531.12,40.61
ORD_0000526,1,PROD_001327,SELL_0375,2021-07-06T23:55:00.000Z,1828.15,68.9
ORD_0000527,1,PROD_001122,SELL_0084,2021-03-17T17:38:00.000Z,168.51,42.96
ORD_0000527,2,PROD_001661,SELL_0173,2021-03-17T17:38:00.000Z,1840.82,29.91
ORD_0000527,3,PROD_000487,SELL_0101,2021-03-16T17:38:00.000Z,1694.92,22.95
ORD_0000527,4,PROD_000814,SELL_0190,2021-03-16T17:38:00.000Z,843.74,44.35
ORD_0000528,1,PROD_001382,SELL_0058,2023-05-31T21:33:00.000Z,624.17,34.6
ORD_0000529,1,PROD_002223,SELL_0207,2021-01-22T14:48:00.000Z,428.26,76.74
ORD_0000530,1,PROD_001403,SELL_0279,2021-11-26T21:47:00.000Z,703.28,18.05
ORD_0000531,1,PROD_002339,SELL_0140,2021-08-05T05:28:00.000Z,477.78,65.42
ORD_0000532,1,PROD_000517,SELL_0217,2023-04-25T10:03:00.000Z,1076.78,42.75
ORD_0000533,1,PROD_001159,SELL_0192,2021-05-11T01:16:00.000Z,1495.62,14.63
ORD_0000533,2,PROD_001346,SELL_0018,2021-05-13T01:16:00.000Z,32.95,12.46
ORD_0000533,3,PROD_002493,SELL_0226,2021-05-11T01:16:00.000Z,1163.12,45.26
ORD_0000533,4,PROD_001482,SELL_0334,2021-05-13T01:16:00.000Z,2093.52,64.27
ORD_0000533,5,PROD_001848,SELL_0305,2021-05-13T01:16:00.000Z,1535.16,51.09
ORD_0000534,1,PROD_001423,SELL_0244,2021-08-04T18:01:00.000Z,975.67,47.8
ORD_0000534,2,PROD_000525,SELL_0018,2021-08-05T18:01:00.000Z,1875.26,10.23
ORD_0000534,3,PROD_001381,SELL_0347,2021-08-05T18:01:00.000Z,284.47,41.93
ORD_0000534,4,PROD_001318,SELL_0403,2021-08-05T18:01:00.000Z,2417.42,71.58
ORD_0000535,1,PROD_002474,SELL_0368,2022-05-23T06:39:00.000Z,900.6,48.81
ORD_0000536,1,PROD_002490,SELL_0056,2023-03-12T08:00:00.000Z,639.44,68.55
ORD_0000537,1,PROD_000826,SELL_0380,2022-05-13T02:58:00.000Z,432.91,10.95
ORD_0000537,2,PROD_000712,SELL_0406,2022-05-14T02:58:00.000Z,303.19,17.43
ORD_0000538,1,PROD_000186,SELL_0307,2022-02-13T15:58:00.000Z,484.39,43.87
ORD_0000539,1,PROD_001534,SELL_0078,2023-04-08T20:16:00.000Z,27,72.08
ORD_0000540,1,PROD_001813,SELL_0168,2022-11-11T13:17:00.000Z,136.96,61.02
ORD_0000541,1,PROD_002883,SELL_0179,2022-08-11T07:22:00.000Z,949.02,68.79
ORD_0000541,2,PROD_002132,SELL_0156,2022-08-12T07:22:00.000Z,1149.14,52.18
ORD_0000541,3,PROD_000661,SELL_0299,2022-08-11T07:22:00.000Z,1687.16,12.64
ORD_0000541,4,PROD_002406,SELL_0303,2022-08-12T07:22:00.000Z,1677.07,32.82
ORD_0000542,1,PROD_000329,SELL_0203,2021-01-27T17:15:00.000Z,18.59,6.78
ORD_0000542,2,PROD_002369,SELL_0056,2021-01-27T17:15:00.000Z,456.79,70.35
ORD_0000543,1,PROD_000806,SELL_0385,2022-02-02T02:40:00.000Z,1477.73,51.13
ORD_0000544,1,PROD_002775,SELL_0457,2021-03-04T15:18:00.000Z,1948.28,71.49
ORD_0000545,1,PROD_002408,SELL_0152,2021-02-10T17:24:00.000Z,34.74,49.6
ORD_0000546,1,PROD_000705,SELL_0324,2022-02-13T15:08:00.000Z,2106.17,46.03
ORD_0000546,2,PROD_001728,SELL_0447,2022-02-13T15:08:00.000Z,57.76,32.28
ORD_0000546,3,PROD_001595,SELL_0233,2022-02-15T15:08:00.000Z,780.31,77.39
ORD_0000547,1,PROD_001153,SELL_0068,2022-05-02T03:02:00.000Z,34.58,63.6
ORD_0000548,1,PROD_001083,SELL_0315,2022-04-13T20:15:00.000Z,2378.5,31.81
ORD_0000549,1,PROD_001512,SELL_0340,2022-09-28T05:04:00.000Z,1297.99,38.55
ORD_0000550,1,PROD_001127,SELL_0270,2021-03-06T14:10:00.000Z,1932.05,26.52
ORD_0000551,1,PROD_002253,SELL_0305,2021-02-19T23:06:00.000Z,1883.37,7.09
ORD_0000552,1,PROD_001519,SELL_0021,2022-04-25T20:55:00.000Z,1111.76,53.17
ORD_0000553,1,PROD_002849,SELL_0099,2022-01-16T14:48:00.000Z,447.85,60.41
ORD_0000554,1,PROD_002870,SELL_0296,2021-08-22T23:14:00.000Z,745.86,25.66
ORD_0000554,2,PROD_001766,SELL_0454,2021-08-21T23:14:00.000Z,566.66,59.32
ORD_0000555,1,PROD_002982,SELL_0470,2021-11-27T20:37:00.000Z,555.49,61.61
ORD_0000556,1,PROD_002513,SELL_0345,2021-01-25T18:48:00.000Z,31.68,21.05
ORD_0000557,1,PROD_001904,SELL_0143,2022-02-17T10:10:00.000Z,2296.33,37.63
ORD_0000557,2,PROD_002403,SELL_0160,2022-02-19T10:10:00.000Z,2282.15,40.5
ORD_0000557,3,PROD_001026,SELL_0152,2022-02-18T10:10:00.000Z,933.38,24.65
ORD_0000557,4,PROD_001020,SELL_0008,2022-02-17T10:10:00.000Z,224.69,48.67
ORD_0000557,5,PROD_000929,SELL_0061,2022-02-17T10:10:00.000Z,2387.92,50.81
ORD_0000558,1,PROD_002094,SELL_0456,2021-09-29T06:01:00.000Z,678.33,11.27
ORD_0000558,2,PROD_000330,SELL_0219,2021-09-30T06:01:00.000Z,2275.02,48.72
ORD_0000559,1,PROD_001494,SELL_0206,2023-03-20T14:54:00.000Z,725.58,18.35
ORD_0000559,2,PROD_001304,SELL_0388,2023-03-21T14:54:00.000Z,1103.74,11.71
ORD_0000559,3,PROD_001653,SELL_0328,2023-03-20T14:54:00.000Z,2416.27,8.4
ORD_0000559,4,PROD_001384,SELL_0185,2023-03-20T14:54:00.000Z,2047.25,35.17
ORD_0000560,1,PROD_000159,SELL_0175,2021-12-15T08:28:00.000Z,2291.76,72.81
ORD_0000560,2,PROD_002402,SELL_0347,2021-12-13T08:28:00.000Z,1806.61,76.36
ORD_0000560,3,PROD_001842,SELL_0494,2021-12-15T08:28:00.000Z,263.64,13.83
ORD_0000561,1,PROD_002554,SELL_0167,2022-03-22T09:50:00.000Z,2204.17,5.08
ORD_0000562,1,PROD_002685,SELL_0483,2022-04-30T04:52:00.000Z,2133.77,40.87
ORD_0000563,1,PROD_000073,SELL_0451,2021-04-05T15:51:00.000Z,1601.16,77.21
ORD_0000564,1,PROD_002876,SELL_0208,2023-02-26T01:50:00.000Z,650.61,50.05
ORD_0000564,2,PROD_001332,SELL_0468,2023-02-27T01:50:00.000Z,2030.45,77.41
ORD_0000565,1,PROD_001969,SELL_0434,2022-07-06T22:32:00.000Z,2229.53,68.61
ORD_0000566,1,PROD_000233,SELL_0195,2023-03-04T11:32:00.000Z,1428.11,45.23
ORD_0000567,1,PROD_001107,SELL_0015,2021-11-26T21:53:00.000Z,1105.82,57.7
ORD_0000568,1,PROD_000023,SELL_0118,2021-05-18T14:06:00.000Z,1979.41,47.8
ORD_0000569,1,PROD_000539,SELL_0461,2022-06-30T03:54:00.000Z,1599.25,46.02
ORD_0000570,1,PROD_000494,SELL_0480,2022-01-14T04:05:00.000Z,1742.86,42.62
ORD_0000570,2,PROD_000144,SELL_0044,2022-01-13T04:05:00.000Z,212.8,49.04
ORD_0000570,3,PROD_000294,SELL_0252,2022-01-14T04:05:00.000Z,2059.62,20.38
ORD_0000571,1,PROD_001769,SELL_0049,2023-04-30T20:28:00.000Z,1385.18,57.07
ORD_0000571,2,PROD_001597,SELL_0273,2023-05-01T20:28:00.000Z,406.06,23.11
ORD_0000572,1,PROD_001195,SELL_0196,2022-02-28T16:41:00.000Z,1818.51,50.66
ORD_0000573,1,PROD_001002,SELL_0260,2021-11-12T03:18:00.000Z,1275.78,47.65
ORD_0000574,1,PROD_002935,SELL_0493,2023-05-12T09:27:00.000Z,67.29,62.88
ORD_0000574,2,PROD_001537,SELL_0325,2023-05-13T09:27:00.000Z,1335.35,63.26
ORD_0000575,1,PROD_002121,SELL_0266,2021-07-13T10:11:00.000Z,1319.71,21.3
ORD_0000575,2,PROD_002416,SELL_0348,2021-07-11T10:11:00.000Z,1950.03,77.76
ORD_0000576,1,PROD_001027,SELL_0051,2022-08-21T18:40:00.000Z,1859.89,17.94
ORD_0000577,1,PROD_002612,SELL_0199,2021-08-18T21:53:00.000Z,384.15,49.81
ORD_0000577,2,PROD_002442,SELL_0144,2021-08-18T21:53:00.000Z,2295.27,29.99
ORD_0000577,3,PROD_002225,SELL_0403,2021-08-17T21:53:00.000Z,38.31,54.47
ORD_0000577,4,PROD_002406,SELL_0209,2021-08-17T21:53:00.000Z,1602.95,65.53
ORD_0000578,1,PROD_000942,SELL_0186,2022-02-01T01:14:00.000Z,1187.24,56.11
ORD_0000579,1,PROD_001631,SELL_0053,2021-02-01T03:16:00.000Z,1788.38,77.74
ORD_0000580,1,PROD_001821,SELL_0089,2022-03-29T20:51:00.000Z,1332.3,39.63
ORD_0000581,1,PROD_000160,SELL_0462,2023-01-19T21:40:00.000Z,1523.69,13.84
ORD_0000582,1,PROD_001606,SELL_0287,2022-05-22T04:21:00.000Z,1880.68,52.61
ORD_0000582,2,PROD_002752,SELL_0258,2022-05-20T04:21:00.000Z,23.26,31.05
ORD_0000582,3,PROD_000341,SELL_0281,2022-05-21T04:21:00.000Z,119.99,23.36
ORD_0000583,1,PROD_001255,SELL_0195,2022-10-18T20:38:00.000Z,465.81,10.36
ORD_0000583,2,PROD_001808,SELL_0125,2022-10-17T20:38:00.000Z,543.31,43.01
ORD_0000584,1,PROD_002600,SELL_0445,2021-08-25T07:51:00.000Z,1870.97,9.77
ORD_0000585,1,PROD_002483,SELL_0010,2022-12-03T18:43:00.000Z,1437.86,24.39
ORD_0000586,1,PROD_000221,SELL_0314,2021-11-27T23:44:00.000Z,484.09,36.73
ORD_0000587,1,PROD_002710,SELL_0165,2023-03-24T06:01:00.000Z,277.76,39.74
ORD_0000587,2,PROD_000024,SELL_0084,2023-03-25T06:01:00.000Z,1029.67,47.93
ORD_0000587,3,PROD_000094,SELL_0489,2023-03-24T06:01:00.000Z,67.21,77.35
ORD_0000587,4,PROD_000843,SELL_0172,2023-03-25T06:01:00.000Z,57.18,58.13
ORD_0000588,1,PROD_002172,SELL_0272,2021-10-10T18:13:00.000Z,2013.91,40.92
ORD_0000589,1,PROD_000762,SELL_0365,2021-03-07T22:59:00.000Z,1528.41,79.93
ORD_0000590,1,PROD_000213,SELL_0430,2021-09-15T09:31:00.000Z,655.7,42.28
ORD_0000590,2,PROD_001280,SELL_0250,2021-09-13T09:31:00.000Z,1068.86,41.38
ORD_0000591,1,PROD_001398,SELL_0141,2022-02-02T04:06:00.000Z,723.42,72.2
ORD_0000591,2,PROD_000695,SELL_0036,2022-02-03T04:06:00.000Z,793.43,57.49
ORD_0000592,1,PROD_000613,SELL_0083,2022-09-26T13:18:00.000Z,1059.83,32.18
ORD_0000593,1,PROD_002928,SELL_0087,2021-07-27T04:25:00.000Z,943.88,48.42
ORD_0000593,2,PROD_000865,SELL_0228,2021-07-26T04:25:00.000Z,1182.54,43.81
ORD_0000594,1,PROD_002030,SELL_0359,2022-10-19T05:37:00.000Z,451.11,20.11
ORD_0000594,2,PROD_000497,SELL_0074,2022-10-17T05:37:00.000Z,827.08,24.02
ORD_0000594,3,PROD_001331,SELL_0043,2022-10-19T05:37:00.000Z,1661.48,63.27
ORD_0000594,4,PROD_001388,SELL_0159,2022-10-18T05:37:00.000Z,846.2,59
ORD_0000594,5,PROD_001194,SELL_0331,2022-10-18T05:37:00.000Z,407.56,65.04
ORD_0000595,1,PROD_001304,SELL_0222,2022-07-31T22:37:00.000Z,609.58,63.28
ORD_0000596,1,PROD_001570,SELL_0391,2021-05-25T14:30:00.000Z,85.92,12.09
ORD_0000597,1,PROD_000384,SELL_0419,2021-04-12T04:42:00.000Z,747.84,31.62
ORD_0000598,1,PROD_000063,SELL_0280,2021-01-11T08:51:00.000Z,1635.06,26.08
ORD_0000598,2,PROD_001924,SELL_0124,2021-01-09T08:51:00.000Z,1413.41,58.38
ORD_0000598,3,PROD_001975,SELL_0188,2021-01-11T08:51:00.000Z,1231.12,59.94
ORD_0000598,4,PROD_001891,SELL_0036,2021-01-10T08:51:00.000Z,639.21,59.86
ORD_0000599,1,PROD_000527,SELL_0253,2022-03-15T10:45:00.000Z,1585.6,32.5
ORD_0000600,1,PROD_000748,SELL_0417,2023-04-01T10:48:00.000Z,877.17,70.13
ORD_0000601,1,PROD_000374,SELL_0082,2022-04-19T03:15:00.000Z,710.91,30.81
ORD_0000601,2,PROD_000586,SELL_0467,2022-04-19T03:15:00.000Z,1555.65,15.49
ORD_0000601,3,PROD_001343,SELL_0462,2022-04-21T03:15:00.000Z,790.62,19.84
ORD_0000602,1,PROD_001305,SELL_0459,2022-07-23T09:20:00.000Z,1584.56,76.44
ORD_0000602,2,PROD_002359,SELL_0146,2022-07-22T09:20:00.000Z,421.4,26.42
ORD_0000603,1,PROD_001037,SELL_0452,2022-10-05T10:00:00.000Z,1189.2,31.22
ORD_0000603,2,PROD_001865,SELL_0089,2022-10-06T10:00:00.000Z,1163,78.17
ORD_0000603,3,PROD_000812,SELL_0361,2022-10-07T10:00:00.000Z,1745.73,15.38
ORD_0000603,4,PROD_000092,SELL_0323,2022-10-05T10:00:00.000Z,1024.17,30.5
ORD_0000604,1,PROD_001462,SELL_0313,2021-02-16T15:26:00.000Z,1261.17,25.11
ORD_0000605,1,PROD_001032,SELL_0380,2021-11-03T03:14:00.000Z,1648.98,66.34
ORD_0000605,2,PROD_002786,SELL_0267,2021-11-03T03:14:00.000Z,1409.37,15.89
ORD_0000605,3,PROD_001832,SELL_0261,2021-11-04T03:14:00.000Z,1752.93,33.88
ORD_0000605,4,PROD_000521,SELL_0046,2021-11-04T03:14:00.000Z,1839.07,48.44
ORD_0000605,5,PROD_002555,SELL_0424,2021-11-03T03:14:00.000Z,1065.39,53.2
ORD_0000606,1,PROD_000379,SELL_0116,2023-03-06T07:12:00.000Z,291.54,25.83
ORD_0000606,2,PROD_000355,SELL_0090,2023-03-05T07:12:00.000Z,1379.33,77.48
ORD_0000607,1,PROD_002210,SELL_0349,2022-10-17T04:58:00.000Z,99.88,13.08
ORD_0000608,1,PROD_000358,SELL_0189,2023-04-05T17:34:00.000Z,1345,53.39
ORD_0000609,1,PROD_000186,SELL_0057,2021-09-15T09:06:00.000Z,1230.66,71.14
ORD_0000610,1,PROD_001237,SELL_0223,2021-11-16T13:06:00.000Z,1779.87,19.04
ORD_0000611,1,PROD_000645,SELL_0263,2022-08-19T20:06:00.000Z,594.17,19.23
ORD_0000612,1,PROD_001432,SELL_0107,2021-08-17T18:41:00.000Z,544.34,36.07
ORD_0000612,2,PROD_000302,SELL_0313,2021-08-17T18:41:00.000Z,527.87,63.21
ORD_0000612,3,PROD_000494,SELL_0050,2021-08-17T18:41:00.000Z,1586.9,7.47
ORD_0000613,1,PROD_002048,SELL_0084,2023-04-07T10:33:00.000Z,1310.04,62.34
ORD_0000614,1,PROD_000968,SELL_0190,2022-11-25T03:08:00.000Z,753.29,32.14
ORD_0000615,1,PROD_001213,SELL_0116,2022-03-31T15:44:00.000Z,380.04,28.66
ORD_0000616,1,PROD_001099,SELL_0202,2023-04-30T19:00:00.000Z,1367.03,58.84
ORD_0000617,1,PROD_001906,SELL_0251,2021-09-19T00:58:00.000Z,1288.18,62.63
ORD_0000618,1,PROD_000023,SELL_0234,2023-01-25T05:10:00.000Z,523.37,47.62
ORD_0000619,1,PROD_000554,SELL_0045,2022-02-06T10:35:00.000Z,974.28,17.53
ORD_0000619,2,PROD_002291,SELL_0475,2022-02-06T10:35:00.000Z,908.61,79.33
ORD_0000620,1,PROD_000316,SELL_0071,2021-09-11T14:26:00.000Z,1246.62,57.78
ORD_0000620,2,PROD_002322,SELL_0313,2021-09-09T14:26:00.000Z,294.84,37.38
ORD_0000621,1,PROD_002614,SELL_0234,2022-10-19T10:35:00.000Z,2230.84,48.18
ORD_0000622,1,PROD_000051,SELL_0331,2021-09-04T17:56:00.000Z,365.91,68.64
ORD_0000623,1,PROD_000165,SELL_0224,2021-02-17T00:35:00.000Z,2077.01,38.12
ORD_0000624,1,PROD_001476,SELL_0064,2022-06-26T17:32:00.000Z,2111.76,24.71
ORD_0000625,1,PROD_001275,SELL_0412,2022-04-16T17:09:00.000Z,1606.51,35.29
ORD_0000625,2,PROD_001702,SELL_0033,2022-04-14T17:09:00.000Z,910.93,27.45
ORD_0000625,3,PROD_000341,SELL_0118,2022-04-15T17:09:00.000Z,932.76,70.97
ORD_0000625,4,PROD_001752,SELL_0498,2022-04-15T17:09:00.000Z,674.07,11.43
ORD_0000626,1,PROD_002988,SELL_0071,2021-06-16T23:41:00.000Z,2376.36,72.41
ORD_0000627,1,PROD_001791,SELL_0404,2022-07-13T02:57:00.000Z,1951.97,22.79
ORD_0000628,1,PROD_000405,SELL_0139,2021-08-01T22:37:00.000Z,27.84,30.6
ORD_0000628,2,PROD_001873,SELL_0249,2021-07-30T22:37:00.000Z,1015.7,62.84
ORD_0000629,1,PROD_002798,SELL_0436,2021-04-27T11:17:00.000Z,57.06,41.74
ORD_0000629,2,PROD_001701,SELL_0393,2021-04-28T11:17:00.000Z,837.46,60.48
ORD_0000629,3,PROD_002614,SELL_0256,2021-04-28T11:17:00.000Z,514.21,14.53
ORD_0000630,1,PROD_001054,SELL_0113,2022-04-05T00:53:00.000Z,1522.93,12.83
ORD_0000630,2,PROD_000480,SELL_0339,2022-04-03T00:53:00.000Z,462.66,32.55
ORD_0000630,3,PROD_000984,SELL_0297,2022-04-04T00:53:00.000Z,1089.77,69.59
ORD_0000630,4,PROD_001801,SELL_0453,2022-04-04T00:53:00.000Z,1188.29,59.83
ORD_0000631,1,PROD_000646,SELL_0083,2023-04-23T22:38:00.000Z,476,8.13
ORD_0000632,1,PROD_002174,SELL_0148,2021-08-13T10:34:00.000Z,316.35,32.43
ORD_0000632,2,PROD_001855,SELL_0480,2021-08-12T10:34:00.000Z,785.45,50.08
ORD_0000632,3,PROD_002697,SELL_0123,2021-08-13T10:34:00.000Z,1306.77,59.8
ORD_0000633,1,PROD_000732,SELL_0482,2022-07-29T18:49:00.000Z,385.14,59.08
ORD_0000634,1,PROD_000945,SELL_0262,2021-12-01T11:38:00.000Z,1306.58,39.22
ORD_0000635,1,PROD_000324,SELL_0428,2021-09-04T11:23:00.000Z,1776.17,32.59
ORD_0000636,1,PROD_000624,SELL_0014,2021-08-16T08:25:00.000Z,742.9,29.96
ORD_0000637,1,PROD_000145,SELL_0468,2022-11-13T19:01:00.000Z,1758.62,51.89
ORD_0000638,1,PROD_001123,SELL_0226,2021-08-03T00:44:00.000Z,530.86,44.46
ORD_0000638,2,PROD_001829,SELL_0385,2021-08-04T00:44:00.000Z,2141.21,68.8
ORD_0000638,3,PROD_001663,SELL_0416,2021-08-02T00:44:00.000Z,1891.22,75.48
ORD_0000639,1,PROD_001094,SELL_0014,2022-11-19T01:50:00.000Z,248.31,28.34
ORD_0000639,2,PROD_002812,SELL_0052,2022-11-20T01:50:00.000Z,362.48,16.4
ORD_0000639,3,PROD_002198,SELL_0253,2022-11-19T01:50:00.000Z,152.74,64.82
ORD_0000640,1,PROD_001694,SELL_0142,2021-12-03T20:42:00.000Z,116.91,76.09
ORD_0000641,1,PROD_002688,SELL_0442,2022-12-02T23:44:00.000Z,36.2,52.25
ORD_0000642,1,PROD_002144,SELL_0493,2023-04-11T02:35:00.000Z,2321.37,35.37
ORD_0000643,1,PROD_000312,SELL_0350,2022-06-14T09:34:00.000Z,1691.36,50.37
ORD_0000644,1,PROD_002307,SELL_0136,2023-05-13T01:36:00.000Z,769.8,78.49
ORD_0000644,2,PROD_001850,SELL_0205,2023-05-13T01:36:00.000Z,1886.23,13.54
ORD_0000644,3,PROD_000620,SELL_0280,2023-05-15T01:36:00.000Z,647.88,36.91
