order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category
ORD_0001792,1,PROD_002770,SELL_0436,2021-01-26T12:09:00.000Z,1924,9.67,1924,9.67,1933.67,0.5,Low,Premium
ORD_0001792,2,PROD_000273,SELL_0236,2021-01-28T12:09:00.000Z,2007.08,73.03,2007.08,73.03,2080.11,3.64,High,Premium
ORD_0001792,3,PROD_000432,SELL_0257,2021-01-27T12:09:00.000Z,1605.48,59.74,1605.48,59.74,1665.22,3.72,High,Premium
ORD_0001793,1,PROD_002424,SELL_0396,2022-07-27T20:19:00.000Z,1293.51,70.64,1293.51,70.64,1364.15,5.46,High,Premium
ORD_0001794,1,PROD_002040,SELL_0031,2023-05-17T18:32:00.000Z,1774.36,73.49,1774.36,73.49,1847.85,4.14,High,Premium
ORD_0001795,1,PROD_002352,SELL_0496,2021-09-03T20:13:00.000Z,1089,21.82,1089,21.82,1110.82,2,Medium,Premium
ORD_0001796,1,PROD_001602,SELL_0010,2021-03-22T22:40:00.000Z,1513.74,56.5,1513.74,56.5,1570.24,3.73,High,Premium
ORD_0001797,1,PROD_002119,SELL_0432,2021-07-22T00:40:00.000Z,1461.01,63.63,1461.01,63.63,1524.64,4.36,High,Premium
ORD_0001798,1,PROD_000926,SELL_0094,2022-08-12T10:03:00.000Z,1319.93,38.76,1319.93,38.76,1358.69,2.94,Medium,Premium
ORD_0001799,1,PROD_001535,SELL_0405,2021-06-25T14:06:00.000Z,584.92,71.73,584.92,71.73,656.65,12.26,High,Premium
ORD_0001800,1,PROD_001531,SELL_0013,2022-06-18T08:41:00.000Z,369.94,21.43,369.94,21.43,391.37,5.79,Medium,Standard
ORD_0001801,1,PROD_002123,SELL_0386,2022-01-23T18:13:00.000Z,2151.02,38.57,2151.02,38.57,2189.59,1.79,Medium,Premium
ORD_0001801,2,PROD_000229,SELL_0077,2022-01-24T18:13:00.000Z,859.49,50.81,859.49,50.81,910.3,5.91,High,Premium
ORD_0001801,3,PROD_001338,SELL_0195,2022-01-24T18:13:00.000Z,634.19,68.2,634.19,68.2,702.39,10.75,High,Premium
ORD_0001801,4,PROD_002945,SELL_0291,2022-01-25T18:13:00.000Z,1154.2,44.65,1154.2,44.65,1198.85,3.87,Medium,Premium
ORD_0001802,1,PROD_001413,SELL_0446,2022-06-19T23:33:00.000Z,716.96,15.66,716.96,15.66,732.62,2.18,Low,Premium
ORD_0001802,2,PROD_000707,SELL_0383,2022-06-20T23:33:00.000Z,1656.53,21.51,1656.53,21.51,1678.04,1.3,Medium,Premium
ORD_0001803,1,PROD_002070,SELL_0058,2021-08-28T04:15:00.000Z,1012.41,43.43,1012.41,43.43,1055.84,4.29,Medium,Premium
ORD_0001803,2,PROD_000544,SELL_0192,2021-08-29T04:15:00.000Z,99.84,67.69,99.84,67.69,167.53,67.8,High,Budget
ORD_0001803,3,PROD_000035,SELL_0338,2021-08-29T04:15:00.000Z,357.48,56.35,357.48,56.35,413.83,15.76,High,Standard
ORD_0001803,4,PROD_000479,SELL_0448,2021-08-30T04:15:00.000Z,906.06,74.66,906.06,74.66,980.72,8.24,High,Premium
ORD_0001803,5,PROD_002995,SELL_0142,2021-08-30T04:15:00.000Z,2499.88,44.49,2499.88,44.49,2544.37,1.78,Medium,Premium
ORD_0001804,1,PROD_001112,SELL_0257,2023-01-01T21:18:00.000Z,2052.47,70.16,2052.47,70.16,2122.63,3.42,High,Premium
ORD_0001804,2,PROD_001304,SELL_0088,2023-01-01T21:18:00.000Z,683.87,14.09,683.87,14.09,697.96,2.06,Low,Premium
ORD_0001804,3,PROD_001922,SELL_0378,2023-01-03T21:18:00.000Z,1664.96,43.95,1664.96,43.95,1708.91,2.64,Medium,Premium
ORD_0001804,4,PROD_002565,SELL_0261,2023-01-03T21:18:00.000Z,1345.4,60.36,1345.4,60.36,1405.76,4.49,High,Premium
ORD_0001804,5,PROD_001290,SELL_0080,2023-01-01T21:18:00.000Z,1631.52,27.89,1631.52,27.89,1659.41,1.71,Medium,Premium
ORD_0001805,1,PROD_000269,SELL_0204,2022-03-04T23:21:00.000Z,1524.19,55.48,1524.19,55.48,1579.67,3.64,High,Premium
ORD_0001806,1,PROD_002239,SELL_0475,2022-01-06T17:13:00.000Z,1548.8,70.08,1548.8,70.08,1618.88,4.52,High,Premium
ORD_0001807,1,PROD_001691,SELL_0212,2022-05-22T16:04:00.000Z,2000.34,70.34,2000.34,70.34,2070.68,3.52,High,Premium
ORD_0001808,1,PROD_002404,SELL_0309,2022-02-28T16:17:00.000Z,819.36,7.57,819.36,7.57,826.93,0.92,Low,Premium
ORD_0001809,1,PROD_002287,SELL_0455,2022-09-30T01:50:00.000Z,2191.07,68.07,2191.07,68.07,2259.14,3.11,High,Premium
ORD_0001809,2,PROD_000788,SELL_0210,2022-09-30T01:50:00.000Z,1849.96,35.79,1849.96,35.79,1885.75,1.93,Medium,Premium
ORD_0001809,3,PROD_001629,SELL_0329,2022-09-28T01:50:00.000Z,45.18,20.23,45.18,20.23,65.41,44.78,Medium,Budget
ORD_0001809,4,PROD_001909,SELL_0488,2022-09-28T01:50:00.000Z,1550.77,66.48,1550.77,66.48,1617.25,4.29,High,Premium
ORD_0001809,5,PROD_002314,SELL_0353,2022-09-29T01:50:00.000Z,1288.38,9.79,1288.38,9.79,1298.17,0.76,Low,Premium
ORD_0001810,1,PROD_001770,SELL_0055,2022-06-21T21:55:00.000Z,2122.47,45.93,2122.47,45.93,2168.4,2.16,Medium,Premium
ORD_0001811,1,PROD_001443,SELL_0344,2022-07-22T11:33:00.000Z,186.13,64.75,186.13,64.75,250.88,34.79,High,Standard
ORD_0001812,1,PROD_000731,SELL_0351,2021-07-18T23:23:00.000Z,1624.85,15.54,1624.85,15.54,1640.39,0.96,Low,Premium
ORD_0001812,2,PROD_001454,SELL_0422,2021-07-18T23:23:00.000Z,1356.8,62.94,1356.8,62.94,1419.74,4.64,High,Premium
ORD_0001813,1,PROD_001189,SELL_0108,2021-06-17T16:37:00.000Z,2453.13,20.99,2453.13,20.99,2474.12,0.86,Medium,Premium
ORD_0001813,2,PROD_002475,SELL_0445,2021-06-18T16:37:00.000Z,2142.96,51.56,2142.96,51.56,2194.52,2.41,High,Premium
ORD_0001814,1,PROD_000922,SELL_0240,2021-09-09T10:27:00.000Z,134.3,40.26,134.3,40.26,174.56,29.98,Medium,Standard
ORD_0001814,2,PROD_001997,SELL_0079,2021-09-09T10:27:00.000Z,2452.85,25.62,2452.85,25.62,2478.47,1.04,Medium,Premium
ORD_0001814,3,PROD_002439,SELL_0457,2021-09-08T10:27:00.000Z,1576.95,26.49,1576.95,26.49,1603.44,1.68,Medium,Premium
ORD_0001814,4,PROD_000735,SELL_0253,2021-09-08T10:27:00.000Z,389.18,55.39,389.18,55.39,444.57,14.23,High,Standard
ORD_0001814,5,PROD_000640,SELL_0183,2021-09-07T10:27:00.000Z,1756.38,76.45,1756.38,76.45,1832.83,4.35,High,Premium
ORD_0001815,1,PROD_000194,SELL_0074,2021-05-30T14:06:00.000Z,614.35,72.69,614.35,72.69,687.04,11.83,High,Premium
ORD_0001815,2,PROD_002004,SELL_0343,2021-05-28T14:06:00.000Z,2264.89,40.75,2264.89,40.75,2305.64,1.8,Medium,Premium
ORD_0001815,3,PROD_002338,SELL_0044,2021-05-30T14:06:00.000Z,2322.71,42.9,2322.71,42.9,2365.61,1.85,Medium,Premium
ORD_0001815,4,PROD_000481,SELL_0485,2021-05-30T14:06:00.000Z,2025.9,44.3,2025.9,44.3,2070.2,2.19,Medium,Premium
ORD_0001815,5,PROD_002997,SELL_0253,2021-05-30T14:06:00.000Z,1995.12,75.3,1995.12,75.3,2070.42,3.77,High,Premium
ORD_0001816,1,PROD_001990,SELL_0336,2022-06-29T20:35:00.000Z,122.08,30.12,122.08,30.12,152.2,24.67,Medium,Standard
ORD_0001816,2,PROD_002762,SELL_0459,2022-06-29T20:35:00.000Z,2260.35,71.08,2260.35,71.08,2331.43,3.14,High,Premium
ORD_0001816,3,PROD_000497,SELL_0426,2022-06-28T20:35:00.000Z,1741.49,14.69,1741.49,14.69,1756.18,0.84,Low,Premium
ORD_0001816,4,PROD_000787,SELL_0325,2022-06-27T20:35:00.000Z,680.25,11.75,680.25,11.75,692,1.73,Low,Premium
ORD_0001816,5,PROD_002407,SELL_0051,2022-06-29T20:35:00.000Z,1053.06,65.23,1053.06,65.23,1118.29,6.19,High,Premium
ORD_0001817,1,PROD_002825,SELL_0188,2023-03-23T14:05:00.000Z,1819.44,15.15,1819.44,15.15,1834.59,0.83,Low,Premium
ORD_0001818,1,PROD_002368,SELL_0012,2022-05-27T21:57:00.000Z,1820.23,25.44,1820.23,25.44,1845.67,1.4,Medium,Premium
ORD_0001818,2,PROD_000610,SELL_0134,2022-05-27T21:57:00.000Z,632.91,24.72,632.91,24.72,657.63,3.91,Medium,Premium
ORD_0001819,1,PROD_001906,SELL_0152,2021-01-16T20:52:00.000Z,2027.27,44.08,2027.27,44.08,2071.35,2.17,Medium,Premium
ORD_0001819,2,PROD_000630,SELL_0088,2021-01-15T20:52:00.000Z,209.66,67.38,209.66,67.38,277.04,32.14,High,Standard
ORD_0001820,1,PROD_002538,SELL_0421,2022-07-25T00:11:00.000Z,63.8,26.1,63.8,26.1,89.9,40.91,Medium,Budget
ORD_0001820,2,PROD_001664,SELL_0444,2022-07-24T00:11:00.000Z,2263.91,76.17,2263.91,76.17,2340.08,3.36,High,Premium
ORD_0001820,3,PROD_002523,SELL_0375,2022-07-25T00:11:00.000Z,769.28,63.32,769.28,63.32,832.6,8.23,High,Premium
ORD_0001820,4,PROD_002065,SELL_0187,2022-07-26T00:11:00.000Z,2232.45,14.95,2232.45,14.95,2247.4,0.67,Low,Premium
ORD_0001821,1,PROD_002330,SELL_0001,2023-05-10T16:11:00.000Z,799.47,11.97,799.47,11.97,811.44,1.5,Low,Premium
ORD_0001822,1,PROD_002079,SELL_0476,2021-11-08T23:14:00.000Z,848.91,67.24,848.91,67.24,916.15,7.92,High,Premium
ORD_0001823,1,PROD_002995,SELL_0013,2022-10-06T18:18:00.000Z,2294.74,41.2,2294.74,41.2,2335.94,1.8,Medium,Premium
ORD_0001824,1,PROD_001578,SELL_0175,2023-02-10T00:48:00.000Z,1509.71,68.76,1509.71,68.76,1578.47,4.55,High,Premium
ORD_0001824,2,PROD_000580,SELL_0062,2023-02-11T00:48:00.000Z,79.44,23.98,79.44,23.98,103.42,30.19,Medium,Budget
ORD_0001825,1,PROD_001656,SELL_0341,2022-09-19T07:15:00.000Z,1787.53,15.43,1787.53,15.43,1802.96,0.86,Low,Premium
ORD_0001826,1,PROD_000845,SELL_0250,2021-04-18T19:23:00.000Z,1871.15,50.08,1871.15,50.08,1921.23,2.68,High,Premium
ORD_0001826,2,PROD_001228,SELL_0485,2021-04-20T19:23:00.000Z,1211.42,21.18,1211.42,21.18,1232.6,1.75,Medium,Premium
ORD_0001827,1,PROD_002056,SELL_0032,2022-04-02T12:54:00.000Z,1850.49,61.52,1850.49,61.52,1912.01,3.32,High,Premium
ORD_0001828,1,PROD_001906,SELL_0467,2022-12-22T03:24:00.000Z,640.73,21.22,640.73,21.22,661.95,3.31,Medium,Premium
ORD_0001829,1,PROD_000381,SELL_0469,2022-03-03T09:50:00.000Z,1383.86,32.75,1383.86,32.75,1416.61,2.37,Medium,Premium
ORD_0001830,1,PROD_000407,SELL_0128,2021-11-15T16:58:00.000Z,1480.57,22.35,1480.57,22.35,1502.92,1.51,Medium,Premium
ORD_0001831,1,PROD_001527,SELL_0352,2021-05-26T07:49:00.000Z,1305.35,29.52,1305.35,29.52,1334.87,2.26,Medium,Premium
ORD_0001831,2,PROD_002150,SELL_0349,2021-05-26T07:49:00.000Z,115.6,53.9,115.6,53.9,169.5,46.63,High,Standard
ORD_0001832,1,PROD_001395,SELL_0068,2022-01-17T14:09:00.000Z,1474.48,59.91,1474.48,59.91,1534.39,4.06,High,Premium
ORD_0001833,1,PROD_000203,SELL_0004,2023-03-24T07:49:00.000Z,2308.96,23.76,2308.96,23.76,2332.72,1.03,Medium,Premium
ORD_0001834,1,PROD_002171,SELL_0091,2021-01-28T22:37:00.000Z,1786.29,44.35,1786.29,44.35,1830.64,2.48,Medium,Premium
ORD_0001834,2,PROD_002005,SELL_0224,2021-01-30T22:37:00.000Z,1317.99,78.68,1317.99,78.68,1396.67,5.97,High,Premium
ORD_0001834,3,PROD_001660,SELL_0091,2021-01-30T22:37:00.000Z,192.58,13.22,192.58,13.22,205.8,6.86,Low,Standard
ORD_0001834,4,PROD_001540,SELL_0061,2021-01-30T22:37:00.000Z,1019,33.61,1019,33.61,1052.61,3.3,Medium,Premium
ORD_0001834,5,PROD_000070,SELL_0158,2021-01-28T22:37:00.000Z,574.15,60.24,574.15,60.24,634.39,10.49,High,Premium
ORD_0001835,1,PROD_001896,SELL_0011,2021-11-01T03:30:00.000Z,457.76,44.96,457.76,44.96,502.72,9.82,Medium,Standard
ORD_0001835,2,PROD_000543,SELL_0229,2021-10-30T03:30:00.000Z,1522.8,19.87,1522.8,19.87,1542.67,1.3,Low,Premium
ORD_0001835,3,PROD_001893,SELL_0046,2021-10-31T03:30:00.000Z,1866.76,16.23,1866.76,16.23,1882.99,0.87,Low,Premium
ORD_0001835,4,PROD_001609,SELL_0114,2021-11-01T03:30:00.000Z,1817.76,79.84,1817.76,79.84,1897.6,4.39,High,Premium
ORD_0001836,1,PROD_000947,SELL_0119,2022-12-18T12:27:00.000Z,877.26,30.5,877.26,30.5,907.76,3.48,Medium,Premium
ORD_0001837,1,PROD_000966,SELL_0411,2022-12-18T17:50:00.000Z,909.91,14.52,909.91,14.52,924.43,1.6,Low,Premium
ORD_0001837,2,PROD_001358,SELL_0363,2022-12-18T17:50:00.000Z,215.26,39.47,215.26,39.47,254.73,18.34,Medium,Standard
ORD_0001837,3,PROD_000238,SELL_0062,2022-12-18T17:50:00.000Z,65.93,65.06,65.93,65.06,130.99,98.68,High,Budget
ORD_0001838,1,PROD_002264,SELL_0436,2021-12-24T16:16:00.000Z,1538.28,62.86,1538.28,62.86,1601.14,4.09,High,Premium
ORD_0001839,1,PROD_002083,SELL_0201,2022-04-16T02:52:00.000Z,2350.71,17.89,2350.71,17.89,2368.6,0.76,Low,Premium
ORD_0001840,1,PROD_002121,SELL_0173,2022-12-12T08:06:00.000Z,2407.18,9.3,2407.18,9.3,2416.48,0.39,Low,Premium
ORD_0001841,1,PROD_000427,SELL_0285,2022-04-17T03:21:00.000Z,1689.36,53.3,1689.36,53.3,1742.66,3.16,High,Premium
ORD_0001841,2,PROD_001188,SELL_0092,2022-04-15T03:21:00.000Z,726.03,72.61,726.03,72.61,798.64,10,High,Premium
ORD_0001841,3,PROD_000733,SELL_0102,2022-04-15T03:21:00.000Z,2287.61,19,2287.61,19,2306.61,0.83,Low,Premium
ORD_0001842,1,PROD_000243,SELL_0084,2021-05-25T01:59:00.000Z,750.03,15.32,750.03,15.32,765.35,2.04,Low,Premium
ORD_0001843,1,PROD_001253,SELL_0041,2022-11-05T00:44:00.000Z,785.47,19.59,785.47,19.59,805.06,2.49,Low,Premium
ORD_0001843,2,PROD_001960,SELL_0444,2022-11-05T00:44:00.000Z,2321.6,60.16,2321.6,60.16,2381.76,2.59,High,Premium
ORD_0001843,3,PROD_001365,SELL_0322,2022-11-05T00:44:00.000Z,2285.33,47.2,2285.33,47.2,2332.53,2.07,Medium,Premium
ORD_0001843,4,PROD_000425,SELL_0450,2022-11-05T00:44:00.000Z,2473.99,29.04,2473.99,29.04,2503.03,1.17,Medium,Premium
ORD_0001844,1,PROD_001397,SELL_0491,2021-07-19T11:36:00.000Z,1042.03,41.98,1042.03,41.98,1084.01,4.03,Medium,Premium
ORD_0001845,1,PROD_002481,SELL_0364,2021-07-13T13:11:00.000Z,2028.21,71.08,2028.21,71.08,2099.29,3.5,High,Premium
ORD_0001846,1,PROD_000347,SELL_0056,2022-04-20T13:05:00.000Z,87.82,75.87,87.82,75.87,163.69,86.39,High,Budget
ORD_0001846,2,PROD_001057,SELL_0230,2022-04-19T13:05:00.000Z,784.4,43.25,784.4,43.25,827.65,5.51,Medium,Premium
ORD_0001846,3,PROD_000574,SELL_0310,2022-04-18T13:05:00.000Z,1219.36,61.53,1219.36,61.53,1280.89,5.05,High,Premium
ORD_0001847,1,PROD_000892,SELL_0383,2023-06-19T07:12:00.000Z,733.48,53.25,733.48,53.25,786.73,7.26,High,Premium
ORD_0001848,1,PROD_000379,SELL_0486,2021-09-23T17:03:00.000Z,2167.51,63.93,2167.51,63.93,2231.44,2.95,High,Premium
ORD_0001849,1,PROD_002927,SELL_0367,2023-02-21T21:44:00.000Z,1534.54,63.22,1534.54,63.22,1597.76,4.12,High,Premium
ORD_0001850,1,PROD_000707,SELL_0459,2022-08-31T19:55:00.000Z,1456.64,48.99,1456.64,48.99,1505.63,3.36,Medium,Premium
ORD_0001850,2,PROD_002132,SELL_0054,2022-09-02T19:55:00.000Z,2355.95,78.13,2355.95,78.13,2434.08,3.32,High,Premium
ORD_0001851,1,PROD_001376,SELL_0028,2023-04-30T03:44:00.000Z,2229.66,62.26,2229.66,62.26,2291.92,2.79,High,Premium
ORD_0001852,1,PROD_002724,SELL_0074,2022-08-05T06:00:00.000Z,941.46,19.68,941.46,19.68,961.14,2.09,Low,Premium
ORD_0001852,2,PROD_000346,SELL_0251,2022-08-05T06:00:00.000Z,994.08,46.95,994.08,46.95,1041.03,4.72,Medium,Premium
ORD_0001853,1,PROD_002911,SELL_0442,2022-07-23T09:53:00.000Z,1186.49,44.32,1186.49,44.32,1230.81,3.74,Medium,Premium
ORD_0001854,1,PROD_001582,SELL_0307,2023-01-25T00:09:00.000Z,189.23,35.84,189.23,35.84,225.07,18.94,Medium,Standard
ORD_0001854,2,PROD_000128,SELL_0219,2023-01-25T00:09:00.000Z,2296.45,70.84,2296.45,70.84,2367.29,3.08,High,Premium
ORD_0001855,1,PROD_001064,SELL_0099,2022-11-23T23:52:00.000Z,2003.27,44.13,2003.27,44.13,2047.4,2.2,Medium,Premium
ORD_0001855,2,PROD_000804,SELL_0128,2022-11-22T23:52:00.000Z,1100.03,61.06,1100.03,61.06,1161.09,5.55,High,Premium
ORD_0001856,1,PROD_000398,SELL_0096,2023-01-25T19:36:00.000Z,1014.07,14.24,1014.07,14.24,1028.31,1.4,Low,Premium
ORD_0001857,1,PROD_000880,SELL_0369,2022-09-05T18:58:00.000Z,411.85,9.66,411.85,9.66,421.51,2.35,Low,Standard
ORD_0001858,1,PROD_000379,SELL_0148,2023-02-13T17:12:00.000Z,25.63,11.84,25.63,11.84,37.47,46.2,Low,Budget
ORD_0001858,2,PROD_000253,SELL_0057,2023-02-14T17:12:00.000Z,2180.6,64.67,2180.6,64.67,2245.27,2.97,High,Premium
ORD_0001859,1,PROD_001781,SELL_0132,2022-03-03T02:26:00.000Z,1056.09,34.12,1056.09,34.12,1090.21,3.23,Medium,Premium
ORD_0001860,1,PROD_000268,SELL_0054,2022-12-30T14:20:00.000Z,1048.8,65.62,1048.8,65.62,1114.42,6.26,High,Premium
ORD_0001860,2,PROD_001071,SELL_0452,2022-12-30T14:20:00.000Z,2235.58,45.59,2235.58,45.59,2281.17,2.04,Medium,Premium
ORD_0001860,3,PROD_000761,SELL_0268,2022-12-31T14:20:00.000Z,994.05,59.89,994.05,59.89,1053.94,6.02,High,Premium
ORD_0001861,1,PROD_001798,SELL_0121,2021-11-04T21:50:00.000Z,75.39,72.35,75.39,72.35,147.74,95.97,High,Budget
ORD_0001862,1,PROD_002838,SELL_0171,2022-07-09T20:39:00.000Z,1347.74,31.5,1347.74,31.5,1379.24,2.34,Medium,Premium
ORD_0001862,2,PROD_001693,SELL_0269,2022-07-10T20:39:00.000Z,1896.61,75.46,1896.61,75.46,1972.07,3.98,High,Premium
ORD_0001863,1,PROD_001176,SELL_0293,2022-11-21T20:16:00.000Z,2238.99,24.94,2238.99,24.94,2263.93,1.11,Medium,Premium
ORD_0001864,1,PROD_000112,SELL_0200,2022-04-04T15:02:00.000Z,1398.12,6.78,1398.12,6.78,1404.9,0.48,Low,Premium
ORD_0001864,2,PROD_001881,SELL_0197,2022-04-02T15:02:00.000Z,2381.65,36.41,2381.65,36.41,2418.06,1.53,Medium,Premium
ORD_0001865,1,PROD_000569,SELL_0483,2021-12-13T10:02:00.000Z,1438.58,71.6,1438.58,71.6,1510.18,4.98,High,Premium
ORD_0001866,1,PROD_000177,SELL_0105,2023-05-14T17:05:00.000Z,201.19,51.35,201.19,51.35,252.54,25.52,High,Standard
ORD_0001867,1,PROD_001765,SELL_0391,2022-01-14T00:06:00.000Z,34.88,18.81,34.88,18.81,53.69,53.93,Low,Budget
ORD_0001868,1,PROD_002289,SELL_0462,2022-03-28T08:53:00.000Z,656.08,7.8,656.08,7.8,663.88,1.19,Low,Premium
ORD_0001869,1,PROD_002971,SELL_0178,2022-10-02T21:50:00.000Z,1577.13,12.25,1577.13,12.25,1589.38,0.78,Low,Premium
ORD_0001870,1,PROD_001696,SELL_0079,2022-07-15T21:48:00.000Z,248.54,20.58,248.54,20.58,269.12,8.28,Medium,Standard
ORD_0001871,1,PROD_001904,SELL_0188,2022-07-01T13:43:00.000Z,2452.67,51.14,2452.67,51.14,2503.81,2.09,High,Premium
ORD_0001872,1,PROD_002543,SELL_0035,2021-06-19T15:58:00.000Z,447.88,34.09,447.88,34.09,481.97,7.61,Medium,Standard
ORD_0001872,2,PROD_002552,SELL_0345,2021-06-18T15:58:00.000Z,78.56,24.54,78.56,24.54,103.1,31.24,Medium,Budget
ORD_0001872,3,PROD_000627,SELL_0286,2021-06-18T15:58:00.000Z,1981.97,31.54,1981.97,31.54,2013.51,1.59,Medium,Premium
ORD_0001872,4,PROD_001752,SELL_0455,2021-06-18T15:58:00.000Z,1838.18,57.2,1838.18,57.2,1895.38,3.11,High,Premium
ORD_0001873,1,PROD_000067,SELL_0199,2021-11-12T10:49:00.000Z,1616.02,30.72,1616.02,30.72,1646.74,1.9,Medium,Premium
ORD_0001874,1,PROD_001341,SELL_0342,2021-10-21T07:48:00.000Z,192.78,36.74,192.78,36.74,229.52,19.06,Medium,Standard
ORD_0001875,1,PROD_000048,SELL_0004,2021-11-03T19:24:00.000Z,502.75,27.15,502.75,27.15,529.9,5.4,Medium,Premium
ORD_0001876,1,PROD_001502,SELL_0101,2023-01-08T21:12:00.000Z,404.23,62.3,404.23,62.3,466.53,15.41,High,Standard
ORD_0001877,1,PROD_000727,SELL_0255,2023-06-14T23:36:00.000Z,756.48,74.31,756.48,74.31,830.79,9.82,High,Premium
ORD_0001878,1,PROD_000158,SELL_0487,2022-04-23T00:38:00.000Z,1528.55,61.27,1528.55,61.27,1589.82,4.01,High,Premium
ORD_0001879,1,PROD_000788,SELL_0003,2021-08-10T22:53:00.000Z,962.11,76.6,962.11,76.6,1038.71,7.96,High,Premium
ORD_0001879,2,PROD_002934,SELL_0306,2021-08-10T22:53:00.000Z,159.88,50.53,159.88,50.53,210.41,31.6,High,Standard
ORD_0001879,3,PROD_000832,SELL_0469,2021-08-11T22:53:00.000Z,1489.73,66.87,1489.73,66.87,1556.6,4.49,High,Premium
ORD_0001880,1,PROD_002267,SELL_0481,2022-05-11T22:25:00.000Z,866.33,75.25,866.33,75.25,941.58,8.69,High,Premium
ORD_0001880,2,PROD_002549,SELL_0260,2022-05-11T22:25:00.000Z,1513.42,75.59,1513.42,75.59,1589.01,4.99,High,Premium
ORD_0001880,3,PROD_002846,SELL_0498,2022-05-12T22:25:00.000Z,1153.55,37.84,1153.55,37.84,1191.39,3.28,Medium,Premium
ORD_0001881,1,PROD_001591,SELL_0413,2022-06-27T00:22:00.000Z,424.56,33.32,424.56,33.32,457.88,7.85,Medium,Standard
ORD_0001882,1,PROD_000258,SELL_0172,2021-01-27T00:51:00.000Z,1598.95,58.51,1598.95,58.51,1657.46,3.66,High,Premium
ORD_0001883,1,PROD_002859,SELL_0130,2023-05-16T12:43:00.000Z,268.95,61.44,268.95,61.44,330.39,22.84,High,Standard
ORD_0001884,1,PROD_002420,SELL_0207,2022-01-18T13:09:00.000Z,67.79,61.37,67.79,61.37,129.16,90.53,High,Budget
ORD_0001885,1,PROD_000552,SELL_0125,2021-07-04T17:13:00.000Z,1113.18,74.02,1113.18,74.02,1187.2,6.65,High,Premium
ORD_0001886,1,PROD_001311,SELL_0393,2022-10-22T15:45:00.000Z,856.85,51.64,856.85,51.64,908.49,6.03,High,Premium
ORD_0001887,1,PROD_001044,SELL_0318,2022-04-15T05:00:00.000Z,2227,68.97,2227,68.97,2295.97,3.1,High,Premium
ORD_0001888,1,PROD_000332,SELL_0063,2023-05-03T04:14:00.000Z,1128.16,49.22,1128.16,49.22,1177.38,4.36,Medium,Premium
ORD_0001889,1,PROD_001877,SELL_0027,2022-05-06T19:59:00.000Z,2212.2,51.32,2212.2,51.32,2263.52,2.32,High,Premium
ORD_0001890,1,PROD_000637,SELL_0225,2021-12-02T06:53:00.000Z,1593.59,16.32,1593.59,16.32,1609.91,1.02,Low,Premium
ORD_0001891,1,PROD_001285,SELL_0135,2022-03-06T20:35:00.000Z,1757.49,43.8,1757.49,43.8,1801.29,2.49,Medium,Premium
ORD_0001892,1,PROD_001820,SELL_0392,2022-03-27T11:33:00.000Z,1381.89,70.2,1381.89,70.2,1452.09,5.08,High,Premium
ORD_0001893,1,PROD_001444,SELL_0122,2022-01-19T12:52:00.000Z,415.45,45.18,415.45,45.18,460.63,10.87,Medium,Standard
ORD_0001894,1,PROD_002884,SELL_0041,2022-08-20T05:17:00.000Z,2084.86,17.95,2084.86,17.95,2102.81,0.86,Low,Premium
ORD_0001894,2,PROD_002154,SELL_0247,2022-08-22T05:17:00.000Z,2284.26,63.82,2284.26,63.82,2348.08,2.79,High,Premium
ORD_0001894,3,PROD_002516,SELL_0385,2022-08-22T05:17:00.000Z,978.05,73.38,978.05,73.38,1051.43,7.5,High,Premium
ORD_0001895,1,PROD_001351,SELL_0338,2021-05-12T20:39:00.000Z,2011.47,38.19,2011.47,38.19,2049.66,1.9,Medium,Premium
ORD_0001895,2,PROD_001246,SELL_0433,2021-05-13T20:39:00.000Z,414.89,38.58,414.89,38.58,453.47,9.3,Medium,Standard
ORD_0001896,1,PROD_002828,SELL_0042,2021-07-09T21:33:00.000Z,116.52,39.55,116.52,39.55,156.07,33.94,Medium,Standard
ORD_0001897,1,PROD_000447,SELL_0007,2022-07-21T14:30:00.000Z,2446.68,53.57,2446.68,53.57,2500.25,2.19,High,Premium
ORD_0001897,2,PROD_002277,SELL_0497,2022-07-19T14:30:00.000Z,1147.99,15.58,1147.99,15.58,1163.57,1.36,Low,Premium
ORD_0001897,3,PROD_000058,SELL_0431,2022-07-21T14:30:00.000Z,71.43,68.82,71.43,68.82,140.25,96.35,High,Budget
ORD_0001897,4,PROD_002141,SELL_0376,2022-07-21T14:30:00.000Z,499.17,5.71,499.17,5.71,504.88,1.14,Low,Standard
ORD_0001897,5,PROD_000932,SELL_0274,2022-07-20T14:30:00.000Z,1889.6,26.37,1889.6,26.37,1915.97,1.4,Medium,Premium
ORD_0001898,1,PROD_002357,SELL_0108,2021-10-11T09:35:00.000Z,527.25,57.07,527.25,57.07,584.32,10.82,High,Premium
ORD_0001898,2,PROD_002015,SELL_0287,2021-10-11T09:35:00.000Z,1026,38.17,1026,38.17,1064.17,3.72,Medium,Premium
ORD_0001899,1,PROD_002906,SELL_0091,2022-04-04T13:49:00.000Z,937.55,64.58,937.55,64.58,1002.13,6.89,High,Premium
ORD_0001900,1,PROD_002233,SELL_0095,2021-03-13T16:34:00.000Z,788.89,70.84,788.89,70.84,859.73,8.98,High,Premium
